filepath,relpath,dataset,split
data\processed\augmented\02__walking_down_indoor_hall_disgust\frame_0008_face_0_aug_2.jpg,02__walking_down_indoor_hall_disgust\frame_0008_face_0_aug_2.jpg,02__walking_down_indoor_hall_disgust,test
data\processed\augmented\02__walking_down_indoor_hall_disgust\frame_0013_face_0_aug_0.jpg,02__walking_down_indoor_hall_disgust\frame_0013_face_0_aug_0.jpg,02__walking_down_indoor_hall_disgust,test
data\processed\augmented\02__walking_down_indoor_hall_disgust\frame_0021_face_0_aug_2.jpg,02__walking_down_indoor_hall_disgust\frame_0021_face_0_aug_2.jpg,02__walking_down_indoor_hall_disgust,test
data\processed\augmented\02__walking_down_indoor_hall_disgust\frame_0003_face_0_aug_1.jpg,02__walking_down_indoor_hall_disgust\frame_0003_face_0_aug_1.jpg,02__walking_down_indoor_hall_disgust,test
data\processed\augmented\02__walking_down_indoor_hall_disgust\frame_0014_face_0_aug_2.jpg,02__walking_down_indoor_hall_disgust\frame_0014_face_0_aug_2.jpg,02__walking_down_indoor_hall_disgust,test
data\processed\augmented\02__walking_down_indoor_hall_disgust\frame_0027_face_0_aug_0.jpg,02__walking_down_indoor_hall_disgust\frame_0027_face_0_aug_0.jpg,02__walking_down_indoor_hall_disgust,test
data\processed\augmented\02__walking_down_indoor_hall_disgust\frame_0011_face_0_aug_2.jpg,02__walking_down_indoor_hall_disgust\frame_0011_face_0_aug_2.jpg,02__walking_down_indoor_hall_disgust,test
data\processed\augmented\02__walking_down_indoor_hall_disgust\frame_0018_face_0_aug_2.jpg,02__walking_down_indoor_hall_disgust\frame_0018_face_0_aug_2.jpg,02__walking_down_indoor_hall_disgust,test
data\processed\augmented\02__walking_down_indoor_hall_disgust\frame_0028_face_0_aug_2.jpg,02__walking_down_indoor_hall_disgust\frame_0028_face_0_aug_2.jpg,02__walking_down_indoor_hall_disgust,test
data\processed\augmented\02__walking_down_street_outside_angry\frame_0029_face_0_aug_1.jpg,02__walking_down_street_outside_angry\frame_0029_face_0_aug_1.jpg,02__walking_down_street_outside_angry,test
data\processed\augmented\02__walking_down_street_outside_angry\frame_0028_face_0_aug_0.jpg,02__walking_down_street_outside_angry\frame_0028_face_0_aug_0.jpg,02__walking_down_street_outside_angry,test
data\processed\augmented\02__walking_down_street_outside_angry\frame_0009_face_0_aug_0.jpg,02__walking_down_street_outside_angry\frame_0009_face_0_aug_0.jpg,02__walking_down_street_outside_angry,test
data\processed\augmented\02__walking_down_street_outside_angry\frame_0023_face_0_aug_1.jpg,02__walking_down_street_outside_angry\frame_0023_face_0_aug_1.jpg,02__walking_down_street_outside_angry,test
data\processed\augmented\02__walking_down_street_outside_angry\frame_0010_face_0_aug_2.jpg,02__walking_down_street_outside_angry\frame_0010_face_0_aug_2.jpg,02__walking_down_street_outside_angry,test
data\processed\augmented\02__walking_down_street_outside_angry\frame_0021_face_0_aug_0.jpg,02__walking_down_street_outside_angry\frame_0021_face_0_aug_0.jpg,02__walking_down_street_outside_angry,test
data\processed\augmented\02__walking_down_street_outside_angry\frame_0014_face_0_aug_1.jpg,02__walking_down_street_outside_angry\frame_0014_face_0_aug_1.jpg,02__walking_down_street_outside_angry,test
data\processed\augmented\02__walking_down_street_outside_angry\frame_0013_face_0_aug_0.jpg,02__walking_down_street_outside_angry\frame_0013_face_0_aug_0.jpg,02__walking_down_street_outside_angry,test
data\processed\augmented\02__walking_down_street_outside_angry\frame_0017_face_0_aug_1.jpg,02__walking_down_street_outside_angry\frame_0017_face_0_aug_1.jpg,02__walking_down_street_outside_angry,test
data\processed\augmented\02__walking_down_street_outside_angry\frame_0029_face_0_aug_0.jpg,02__walking_down_street_outside_angry\frame_0029_face_0_aug_0.jpg,02__walking_down_street_outside_angry,test
data\processed\augmented\03__exit_phone_room\frame_0009_face_0_aug_1.jpg,03__exit_phone_room\frame_0009_face_0_aug_1.jpg,03__exit_phone_room,test
data\processed\augmented\03__exit_phone_room\frame_0002_face_0_aug_0.jpg,03__exit_phone_room\frame_0002_face_0_aug_0.jpg,03__exit_phone_room,test
data\processed\augmented\03__exit_phone_room\frame_0017_face_0_aug_2.jpg,03__exit_phone_room\frame_0017_face_0_aug_2.jpg,03__exit_phone_room,test
data\processed\augmented\03__exit_phone_room\frame_0003_face_0_aug_1.jpg,03__exit_phone_room\frame_0003_face_0_aug_1.jpg,03__exit_phone_room,test
data\processed\augmented\03__exit_phone_room\frame_0019_face_0_aug_2.jpg,03__exit_phone_room\frame_0019_face_0_aug_2.jpg,03__exit_phone_room,test
data\processed\augmented\03__exit_phone_room\frame_0008_face_0_aug_0.jpg,03__exit_phone_room\frame_0008_face_0_aug_0.jpg,03__exit_phone_room,test
data\processed\augmented\03__exit_phone_room\frame_0005_face_0_aug_1.jpg,03__exit_phone_room\frame_0005_face_0_aug_1.jpg,03__exit_phone_room,test
data\processed\augmented\03__exit_phone_room\frame_0013_face_0_aug_0.jpg,03__exit_phone_room\frame_0013_face_0_aug_0.jpg,03__exit_phone_room,test
data\processed\augmented\03__exit_phone_room\frame_0016_face_0_aug_2.jpg,03__exit_phone_room\frame_0016_face_0_aug_2.jpg,03__exit_phone_room,test
data\processed\augmented\03__exit_phone_room\frame_0006_face_0_aug_0.jpg,03__exit_phone_room\frame_0006_face_0_aug_0.jpg,03__exit_phone_room,test
data\processed\augmented\03__exit_phone_room\frame_0012_face_0_aug_1.jpg,03__exit_phone_room\frame_0012_face_0_aug_1.jpg,03__exit_phone_room,test
data\processed\augmented\03__hugging_happy\frame_0013_face_0_aug_1.jpg,03__hugging_happy\frame_0013_face_0_aug_1.jpg,03__hugging_happy,test
data\processed\augmented\03__hugging_happy\frame_0007_face_0_aug_1.jpg,03__hugging_happy\frame_0007_face_0_aug_1.jpg,03__hugging_happy,test
data\processed\augmented\03__hugging_happy\frame_0018_face_0_aug_1.jpg,03__hugging_happy\frame_0018_face_0_aug_1.jpg,03__hugging_happy,test
data\processed\augmented\03__hugging_happy\frame_0023_face_0_aug_1.jpg,03__hugging_happy\frame_0023_face_0_aug_1.jpg,03__hugging_happy,test
data\processed\augmented\03__hugging_happy\frame_0000_face_0_aug_0.jpg,03__hugging_happy\frame_0000_face_0_aug_0.jpg,03__hugging_happy,test
data\processed\augmented\03__hugging_happy\frame_0008_face_0_aug_2.jpg,03__hugging_happy\frame_0008_face_0_aug_2.jpg,03__hugging_happy,test
data\processed\augmented\03__hugging_happy\frame_0013_face_0_aug_0.jpg,03__hugging_happy\frame_0013_face_0_aug_0.jpg,03__hugging_happy,test
data\processed\augmented\03__hugging_happy\frame_0021_face_0_aug_2.jpg,03__hugging_happy\frame_0021_face_0_aug_2.jpg,03__hugging_happy,test
data\processed\augmented\03__hugging_happy\frame_0003_face_0_aug_1.jpg,03__hugging_happy\frame_0003_face_0_aug_1.jpg,03__hugging_happy,test
data\processed\augmented\03__hugging_happy\frame_0014_face_0_aug_2.jpg,03__hugging_happy\frame_0014_face_0_aug_2.jpg,03__hugging_happy,test
data\processed\augmented\03__hugging_happy\frame_0027_face_0_aug_0.jpg,03__hugging_happy\frame_0027_face_0_aug_0.jpg,03__hugging_happy,test
data\processed\augmented\03__hugging_happy\frame_0011_face_0_aug_2.jpg,03__hugging_happy\frame_0011_face_0_aug_2.jpg,03__hugging_happy,test
data\processed\augmented\03__hugging_happy\frame_0018_face_0_aug_2.jpg,03__hugging_happy\frame_0018_face_0_aug_2.jpg,03__hugging_happy,test
data\processed\augmented\03__hugging_happy\frame_0028_face_0_aug_2.jpg,03__hugging_happy\frame_0028_face_0_aug_2.jpg,03__hugging_happy,test
data\processed\augmented\03__meeting_serious\frame_0013_face_0_aug_1.jpg,03__meeting_serious\frame_0013_face_0_aug_1.jpg,03__meeting_serious,test
data\processed\augmented\03__meeting_serious\frame_0007_face_0_aug_1.jpg,03__meeting_serious\frame_0007_face_0_aug_1.jpg,03__meeting_serious,test
data\processed\augmented\03__meeting_serious\frame_0018_face_0_aug_1.jpg,03__meeting_serious\frame_0018_face_0_aug_1.jpg,03__meeting_serious,test
data\processed\augmented\03__meeting_serious\frame_0023_face_0_aug_1.jpg,03__meeting_serious\frame_0023_face_0_aug_1.jpg,03__meeting_serious,test
data\processed\augmented\03__meeting_serious\frame_0000_face_0_aug_0.jpg,03__meeting_serious\frame_0000_face_0_aug_0.jpg,03__meeting_serious,test
data\processed\augmented\03__meeting_serious\frame_0008_face_0_aug_2.jpg,03__meeting_serious\frame_0008_face_0_aug_2.jpg,03__meeting_serious,test
data\processed\augmented\03__meeting_serious\frame_0013_face_0_aug_0.jpg,03__meeting_serious\frame_0013_face_0_aug_0.jpg,03__meeting_serious,test
data\processed\augmented\03__meeting_serious\frame_0021_face_0_aug_2.jpg,03__meeting_serious\frame_0021_face_0_aug_2.jpg,03__meeting_serious,test
data\processed\augmented\03__meeting_serious\frame_0003_face_0_aug_1.jpg,03__meeting_serious\frame_0003_face_0_aug_1.jpg,03__meeting_serious,test
data\processed\augmented\03__meeting_serious\frame_0014_face_0_aug_2.jpg,03__meeting_serious\frame_0014_face_0_aug_2.jpg,03__meeting_serious,test
data\processed\augmented\03__meeting_serious\frame_0027_face_0_aug_0.jpg,03__meeting_serious\frame_0027_face_0_aug_0.jpg,03__meeting_serious,test
data\processed\augmented\03__meeting_serious\frame_0011_face_0_aug_2.jpg,03__meeting_serious\frame_0011_face_0_aug_2.jpg,03__meeting_serious,test
data\processed\augmented\03__meeting_serious\frame_0018_face_0_aug_2.jpg,03__meeting_serious\frame_0018_face_0_aug_2.jpg,03__meeting_serious,test
data\processed\augmented\03__meeting_serious\frame_0028_face_0_aug_2.jpg,03__meeting_serious\frame_0028_face_0_aug_2.jpg,03__meeting_serious,test
data\processed\augmented\03__outside_talking_pan_laughing\frame_0013_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0013_face_0_aug_1.jpg,03__outside_talking_pan_laughing,test
data\processed\augmented\03__outside_talking_pan_laughing\frame_0007_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0007_face_0_aug_1.jpg,03__outside_talking_pan_laughing,test
data\processed\augmented\03__outside_talking_pan_laughing\frame_0018_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0018_face_0_aug_1.jpg,03__outside_talking_pan_laughing,test
data\processed\augmented\03__outside_talking_pan_laughing\frame_0023_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0023_face_0_aug_1.jpg,03__outside_talking_pan_laughing,test
data\processed\augmented\03__outside_talking_pan_laughing\frame_0000_face_0_aug_0.jpg,03__outside_talking_pan_laughing\frame_0000_face_0_aug_0.jpg,03__outside_talking_pan_laughing,test
data\processed\augmented\03__outside_talking_pan_laughing\frame_0008_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0008_face_0_aug_2.jpg,03__outside_talking_pan_laughing,test
data\processed\augmented\03__outside_talking_pan_laughing\frame_0013_face_0_aug_0.jpg,03__outside_talking_pan_laughing\frame_0013_face_0_aug_0.jpg,03__outside_talking_pan_laughing,test
data\processed\augmented\03__outside_talking_pan_laughing\frame_0021_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0021_face_0_aug_2.jpg,03__outside_talking_pan_laughing,test
data\processed\augmented\03__outside_talking_pan_laughing\frame_0003_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0003_face_0_aug_1.jpg,03__outside_talking_pan_laughing,test
data\processed\augmented\03__outside_talking_pan_laughing\frame_0014_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0014_face_0_aug_2.jpg,03__outside_talking_pan_laughing,test
data\processed\augmented\03__outside_talking_pan_laughing\frame_0027_face_0_aug_0.jpg,03__outside_talking_pan_laughing\frame_0027_face_0_aug_0.jpg,03__outside_talking_pan_laughing,test
data\processed\augmented\03__outside_talking_pan_laughing\frame_0011_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0011_face_0_aug_2.jpg,03__outside_talking_pan_laughing,test
data\processed\augmented\03__outside_talking_pan_laughing\frame_0018_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0018_face_0_aug_2.jpg,03__outside_talking_pan_laughing,test
data\processed\augmented\03__outside_talking_pan_laughing\frame_0028_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0028_face_0_aug_2.jpg,03__outside_talking_pan_laughing,test
data\processed\augmented\03__outside_talking_still_laughing\frame_0013_face_0_aug_1.jpg,03__outside_talking_still_laughing\frame_0013_face_0_aug_1.jpg,03__outside_talking_still_laughing,test
data\processed\augmented\03__outside_talking_still_laughing\frame_0007_face_0_aug_1.jpg,03__outside_talking_still_laughing\frame_0007_face_0_aug_1.jpg,03__outside_talking_still_laughing,test
data\processed\augmented\03__outside_talking_still_laughing\frame_0018_face_0_aug_1.jpg,03__outside_talking_still_laughing\frame_0018_face_0_aug_1.jpg,03__outside_talking_still_laughing,test
data\processed\augmented\03__outside_talking_still_laughing\frame_0023_face_0_aug_1.jpg,03__outside_talking_still_laughing\frame_0023_face_0_aug_1.jpg,03__outside_talking_still_laughing,test
data\processed\augmented\03__outside_talking_still_laughing\frame_0000_face_0_aug_0.jpg,03__outside_talking_still_laughing\frame_0000_face_0_aug_0.jpg,03__outside_talking_still_laughing,test
data\processed\augmented\03__outside_talking_still_laughing\frame_0008_face_0_aug_2.jpg,03__outside_talking_still_laughing\frame_0008_face_0_aug_2.jpg,03__outside_talking_still_laughing,test
data\processed\augmented\03__outside_talking_still_laughing\frame_0013_face_0_aug_0.jpg,03__outside_talking_still_laughing\frame_0013_face_0_aug_0.jpg,03__outside_talking_still_laughing,test
data\processed\augmented\03__outside_talking_still_laughing\frame_0021_face_0_aug_2.jpg,03__outside_talking_still_laughing\frame_0021_face_0_aug_2.jpg,03__outside_talking_still_laughing,test
data\processed\augmented\03__outside_talking_still_laughing\frame_0003_face_0_aug_1.jpg,03__outside_talking_still_laughing\frame_0003_face_0_aug_1.jpg,03__outside_talking_still_laughing,test
data\processed\augmented\03__outside_talking_still_laughing\frame_0014_face_0_aug_2.jpg,03__outside_talking_still_laughing\frame_0014_face_0_aug_2.jpg,03__outside_talking_still_laughing,test
data\processed\augmented\03__outside_talking_still_laughing\frame_0027_face_0_aug_0.jpg,03__outside_talking_still_laughing\frame_0027_face_0_aug_0.jpg,03__outside_talking_still_laughing,test
data\processed\augmented\03__outside_talking_still_laughing\frame_0011_face_0_aug_2.jpg,03__outside_talking_still_laughing\frame_0011_face_0_aug_2.jpg,03__outside_talking_still_laughing,test
data\processed\augmented\03__outside_talking_still_laughing\frame_0018_face_0_aug_2.jpg,03__outside_talking_still_laughing\frame_0018_face_0_aug_2.jpg,03__outside_talking_still_laughing,test
data\processed\augmented\03__outside_talking_still_laughing\frame_0028_face_0_aug_2.jpg,03__outside_talking_still_laughing\frame_0028_face_0_aug_2.jpg,03__outside_talking_still_laughing,test
data\processed\augmented\03__podium_speech_happy\frame_0013_face_0_aug_1.jpg,03__podium_speech_happy\frame_0013_face_0_aug_1.jpg,03__podium_speech_happy,test
data\processed\augmented\03__podium_speech_happy\frame_0007_face_0_aug_1.jpg,03__podium_speech_happy\frame_0007_face_0_aug_1.jpg,03__podium_speech_happy,test
data\processed\augmented\03__podium_speech_happy\frame_0018_face_0_aug_1.jpg,03__podium_speech_happy\frame_0018_face_0_aug_1.jpg,03__podium_speech_happy,test
data\processed\augmented\03__podium_speech_happy\frame_0023_face_0_aug_1.jpg,03__podium_speech_happy\frame_0023_face_0_aug_1.jpg,03__podium_speech_happy,test
data\processed\augmented\03__podium_speech_happy\frame_0000_face_0_aug_0.jpg,03__podium_speech_happy\frame_0000_face_0_aug_0.jpg,03__podium_speech_happy,test
data\processed\augmented\03__podium_speech_happy\frame_0008_face_0_aug_2.jpg,03__podium_speech_happy\frame_0008_face_0_aug_2.jpg,03__podium_speech_happy,test
data\processed\augmented\03__podium_speech_happy\frame_0013_face_0_aug_0.jpg,03__podium_speech_happy\frame_0013_face_0_aug_0.jpg,03__podium_speech_happy,test
data\processed\augmented\03__podium_speech_happy\frame_0021_face_0_aug_2.jpg,03__podium_speech_happy\frame_0021_face_0_aug_2.jpg,03__podium_speech_happy,test
data\processed\augmented\03__podium_speech_happy\frame_0003_face_0_aug_1.jpg,03__podium_speech_happy\frame_0003_face_0_aug_1.jpg,03__podium_speech_happy,test
data\processed\augmented\03__podium_speech_happy\frame_0014_face_0_aug_2.jpg,03__podium_speech_happy\frame_0014_face_0_aug_2.jpg,03__podium_speech_happy,test
data\processed\augmented\03__podium_speech_happy\frame_0027_face_0_aug_0.jpg,03__podium_speech_happy\frame_0027_face_0_aug_0.jpg,03__podium_speech_happy,test
data\processed\augmented\03__podium_speech_happy\frame_0011_face_0_aug_2.jpg,03__podium_speech_happy\frame_0011_face_0_aug_2.jpg,03__podium_speech_happy,test
data\processed\augmented\03__podium_speech_happy\frame_0018_face_0_aug_2.jpg,03__podium_speech_happy\frame_0018_face_0_aug_2.jpg,03__podium_speech_happy,test
data\processed\augmented\03__podium_speech_happy\frame_0028_face_0_aug_2.jpg,03__podium_speech_happy\frame_0028_face_0_aug_2.jpg,03__podium_speech_happy,test
data\processed\augmented\03__secret_conversation\frame_0013_face_0_aug_1.jpg,03__secret_conversation\frame_0013_face_0_aug_1.jpg,03__secret_conversation,test
data\processed\augmented\03__secret_conversation\frame_0007_face_0_aug_1.jpg,03__secret_conversation\frame_0007_face_0_aug_1.jpg,03__secret_conversation,test
data\processed\augmented\03__secret_conversation\frame_0018_face_0_aug_1.jpg,03__secret_conversation\frame_0018_face_0_aug_1.jpg,03__secret_conversation,test
data\processed\augmented\03__secret_conversation\frame_0023_face_0_aug_1.jpg,03__secret_conversation\frame_0023_face_0_aug_1.jpg,03__secret_conversation,test
data\processed\augmented\03__secret_conversation\frame_0000_face_0_aug_0.jpg,03__secret_conversation\frame_0000_face_0_aug_0.jpg,03__secret_conversation,test
data\processed\augmented\03__secret_conversation\frame_0008_face_0_aug_2.jpg,03__secret_conversation\frame_0008_face_0_aug_2.jpg,03__secret_conversation,test
data\processed\augmented\03__secret_conversation\frame_0013_face_0_aug_0.jpg,03__secret_conversation\frame_0013_face_0_aug_0.jpg,03__secret_conversation,test
data\processed\augmented\03__secret_conversation\frame_0021_face_0_aug_2.jpg,03__secret_conversation\frame_0021_face_0_aug_2.jpg,03__secret_conversation,test
data\processed\augmented\03__secret_conversation\frame_0003_face_0_aug_1.jpg,03__secret_conversation\frame_0003_face_0_aug_1.jpg,03__secret_conversation,test
data\processed\augmented\03__secret_conversation\frame_0014_face_0_aug_2.jpg,03__secret_conversation\frame_0014_face_0_aug_2.jpg,03__secret_conversation,test
